,Census_Year,State_Code,State_Name,Region,People_Cons_HH,No_Of_HH,Seniors_In_HH,Senior_Male,Senior_Female
3233,2001.0,25.0,DAMAN & DIU,RURAL,7.0,0,4+,0,0
3234,2001.0,25.0,DAMAN & DIU,URBAN,1.0,936,Total,62,332
3235,2001.0,25.0,DAMAN & DIU,URBAN,2.0,1350,Total,247,334
3236,2001.0,25.0,DAMAN & DIU,URBAN,3.0,1877,Total,179,251
3237,2001.0,25.0,DAMAN & DIU,URBAN,4.0,2647,Total,193,253
3238,2001.0,25.0,DAMAN & DIU,URBAN,5.0,2235,Total,236,365
3239,2001.0,25.0,DAMAN & DIU,URBAN,6.0,1417,Total,209,355
3240,2001.0,25.0,DAMAN & DIU,URBAN,7.0,1971,Total,559,687
3241,2001.0,25.0,DAMAN & DIU,URBAN,1.0,542,0,0,0
3242,2001.0,25.0,DAMAN & DIU,URBAN,2.0,922,0,0,0
3243,2001.0,25.0,DAMAN & DIU,URBAN,3.0,1530,0,0,0
3244,2001.0,25.0,DAMAN & DIU,URBAN,4.0,2284,0,0,0
3245,2001.0,25.0,DAMAN & DIU,URBAN,5.0,1732,0,0,0
3246,2001.0,25.0,DAMAN & DIU,URBAN,6.0,959,0,0,0
3247,2001.0,25.0,DAMAN & DIU,URBAN,7.0,1045,0,0,0
3248,2001.0,25.0,DAMAN & DIU,URBAN,1.0,394,1,62,332
3249,2001.0,25.0,DAMAN & DIU,URBAN,2.0,275,1,102,173
3250,2001.0,25.0,DAMAN & DIU,URBAN,3.0,270,1,105,165
3251,2001.0,25.0,DAMAN & DIU,URBAN,4.0,284,1,119,165
3252,2001.0,25.0,DAMAN & DIU,URBAN,5.0,406,1,139,267
3253,2001.0,25.0,DAMAN & DIU,URBAN,6.0,361,1,115,246
3254,2001.0,25.0,DAMAN & DIU,URBAN,7.0,624,1,257,367
3255,2001.0,25.0,DAMAN & DIU,URBAN,1.0,0,2,0,0
3256,2001.0,25.0,DAMAN & DIU,URBAN,2.0,153,2,145,161
3257,2001.0,25.0,DAMAN & DIU,URBAN,3.0,71,2,66,76
3258,2001.0,25.0,DAMAN & DIU,URBAN,4.0,76,2,71,81
3259,2001.0,25.0,DAMAN & DIU,URBAN,5.0,96,2,96,96
3260,2001.0,25.0,DAMAN & DIU,URBAN,6.0,89,2,83,95
3261,2001.0,25.0,DAMAN & DIU,URBAN,7.0,286,2,280,292
3262,2001.0,25.0,DAMAN & DIU,URBAN,1.0,0,3,0,0
3263,2001.0,25.0,DAMAN & DIU,URBAN,2.0,0,3,0,0
3264,2001.0,25.0,DAMAN & DIU,URBAN,3.0,6,3,8,10
3265,2001.0,25.0,DAMAN & DIU,URBAN,4.0,2,3,2,4
3266,2001.0,25.0,DAMAN & DIU,URBAN,5.0,1,3,1,2
3267,2001.0,25.0,DAMAN & DIU,URBAN,6.0,7,3,9,12
3268,2001.0,25.0,DAMAN & DIU,URBAN,7.0,14,3,19,23
3269,2001.0,25.0,DAMAN & DIU,URBAN,1.0,0,4+,0,0
3270,2001.0,25.0,DAMAN & DIU,URBAN,2.0,0,4+,0,0
3271,2001.0,25.0,DAMAN & DIU,URBAN,3.0,0,4+,0,0
3272,2001.0,25.0,DAMAN & DIU,URBAN,4.0,1,4+,1,3
3273,2001.0,25.0,DAMAN & DIU,URBAN,5.0,0,4+,0,0
3274,2001.0,25.0,DAMAN & DIU,URBAN,6.0,1,4+,2,2
3275,2001.0,25.0,DAMAN & DIU,URBAN,7.0,2,4+,3,5
3276,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,1.0,2052,Total,88,179
3277,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,2.0,4965,Total,597,474
3278,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,3.0,6729,Total,315,331
3279,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,4.0,8988,Total,383,490
3280,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,5.0,7981,Total,453,714
3281,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,6.0,5819,Total,565,853
3282,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,7.0,8896,Total,1470,1884
3283,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,1.0,1785,0,0,0
3284,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,2.0,4255,0,0,0
3285,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,3.0,6224,0,0,0
3286,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,4.0,8278,0,0,0
3287,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,5.0,6980,0,0,0
3288,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,6.0,4679,0,0,0
3289,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,7.0,6344,0,0,0
3290,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,1.0,267,1,88,179
3291,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,2.0,349,1,238,111
3292,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,3.0,368,1,175,193
3293,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,4.0,554,1,226,328
3294,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,5.0,837,1,287,550
3295,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,6.0,866,1,295,571
3296,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,7.0,1785,1,704,1081
3297,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,1.0,0,2,0,0
3298,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,2.0,361,2,359,363
3299,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,3.0,133,2,135,131
3300,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,4.0,150,2,147,153
3301,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,5.0,162,2,163,161
3302,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,6.0,270,2,265,275
3303,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,7.0,734,2,724,744
3304,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,1.0,0,3,0,0
3305,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,2.0,0,3,0,0
3306,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,3.0,4,3,5,7
3307,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,4.0,5,3,7,8
3308,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,5.0,2,3,3,3
3309,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,6.0,4,3,5,7
3310,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,7.0,31,3,39,54
3311,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,1.0,0,4+,0,0
3312,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,2.0,0,4+,0,0
3313,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,3.0,0,4+,0,0
3314,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,4.0,1,4+,3,1
3315,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,5.0,0,4+,0,0
3316,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,6.0,0,4+,0,0
3317,2001.0,26.0,DADRA & NAGAR HAVELI,TOTAL,7.0,2,4+,3,5
3318,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,1.0,1417,Total,75,162
3319,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,2.0,3546,Total,518,417
3320,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,3.0,4509,Total,241,270
3321,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,4.0,6157,Total,304,407
3322,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,5.0,6041,Total,360,578
3323,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,6.0,4666,Total,448,712
3324,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,7.0,7467,Total,1172,1610
3325,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,1.0,1180,0,0,0
3326,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,2.0,2935,0,0,0
3327,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,3.0,4115,0,0,0
3328,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,4.0,5583,0,0,0
3329,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,5.0,5242,0,0,0
3330,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,6.0,3733,0,0,0
3331,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,7.0,5349,0,0,0
3332,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,1.0,237,1,75,162
3333,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,2.0,287,1,197,90
3334,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,3.0,279,1,124,155
3335,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,4.0,441,1,172,269
3336,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,5.0,660,1,221,439
3337,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,6.0,709,1,227,482
3338,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,7.0,1477,1,537,940
3339,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,1.0,0,2,0,0
3340,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,2.0,324,2,321,327
3341,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,3.0,113,2,115,111
3342,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,4.0,129,2,126,132
3343,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,5.0,139,2,139,139
3344,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,6.0,221,2,218,224
3345,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,7.0,619,2,607,631
3346,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,1.0,0,3,0,0
3347,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,2.0,0,3,0,0
3348,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,3.0,2,3,2,4
3349,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,4.0,4,3,6,6
3350,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,5.0,0,3,0,0
3351,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,6.0,3,3,3,6
3352,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,7.0,21,3,27,36
3353,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,1.0,0,4+,0,0
3354,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,2.0,0,4+,0,0
3355,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,3.0,0,4+,0,0
3356,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,4.0,0,4+,0,0
3357,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,5.0,0,4+,0,0
3358,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,6.0,0,4+,0,0
3359,2001.0,26.0,DADRA & NAGAR HAVELI,RURAL,7.0,1,4+,1,3
3360,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,1.0,635,Total,13,17
3361,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,2.0,1419,Total,79,57
3362,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,3.0,2220,Total,74,61
3363,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,4.0,2831,Total,79,83
3364,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,5.0,1940,Total,93,136
3365,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,6.0,1153,Total,117,141
3366,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,7.0,1429,Total,298,274
3367,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,1.0,605,0,0,0
3368,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,2.0,1320,0,0,0
3369,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,3.0,2109,0,0,0
3370,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,4.0,2695,0,0,0
3371,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,5.0,1738,0,0,0
3372,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,6.0,946,0,0,0
3373,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,7.0,995,0,0,0
3374,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,1.0,30,1,13,17
3375,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,2.0,62,1,41,21
3376,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,3.0,89,1,51,38
3377,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,4.0,113,1,54,59
3378,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,5.0,177,1,66,111
3379,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,6.0,157,1,68,89
3380,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,7.0,308,1,167,141
3381,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,1.0,0,2,0,0
3382,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,2.0,37,2,38,36
3383,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,3.0,20,2,20,20
3384,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,4.0,21,2,21,21
3385,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,5.0,23,2,24,22
3386,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,6.0,49,2,47,51
3387,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,7.0,115,2,117,113
3388,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,1.0,0,3,0,0
3389,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,2.0,0,3,0,0
3390,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,3.0,2,3,3,3
3391,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,4.0,1,3,1,2
3392,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,5.0,2,3,3,3
3393,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,6.0,1,3,2,1
3394,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,7.0,10,3,12,18
3395,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,1.0,0,4+,0,0
3396,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,2.0,0,4+,0,0
3397,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,3.0,0,4+,0,0
3398,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,4.0,1,4+,3,1
3399,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,5.0,0,4+,0,0
3400,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,6.0,0,4+,0,0
3401,2001.0,26.0,DADRA & NAGAR HAVELI,URBAN,7.0,1,4+,2,2
3402,2001.0,27.0,MAHARASHTRA,TOTAL,1.0,809999,Total,80802,262941
3403,2001.0,27.0,MAHARASHTRA,TOTAL,2.0,1748507,Total,528738,507708
3404,2001.0,27.0,MAHARASHTRA,TOTAL,3.0,2488339,Total,379666,355593
3405,2001.0,27.0,MAHARASHTRA,TOTAL,4.0,4151192,Total,422996,431037
3406,2001.0,27.0,MAHARASHTRA,TOTAL,5.0,4073070,Total,516079,672353
3407,2001.0,27.0,MAHARASHTRA,TOTAL,6.0,2651363,Total,575799,750543
3408,2001.0,27.0,MAHARASHTRA,TOTAL,7.0,3599339,Total,1414986,1531400
3409,2001.0,27.0,MAHARASHTRA,TOTAL,1.0,466256,0,0,0
3410,2001.0,27.0,MAHARASHTRA,TOTAL,2.0,1067925,0,0,0
3411,2001.0,27.0,MAHARASHTRA,TOTAL,3.0,1950641,0,0,0
3412,2001.0,27.0,MAHARASHTRA,TOTAL,4.0,3478269,0,0,0
3413,2001.0,27.0,MAHARASHTRA,TOTAL,5.0,3110726,0,0,0
3414,2001.0,27.0,MAHARASHTRA,TOTAL,6.0,1631203,0,0,0
3415,2001.0,27.0,MAHARASHTRA,TOTAL,7.0,1583587,0,0,0
3416,2001.0,27.0,MAHARASHTRA,TOTAL,1.0,343743,1,80802,262941
3417,2001.0,27.0,MAHARASHTRA,TOTAL,2.0,324718,1,179866,144852
3418,2001.0,27.0,MAHARASHTRA,TOTAL,3.0,352514,1,194537,157977
3419,2001.0,27.0,MAHARASHTRA,TOTAL,4.0,501342,1,250444,250898
3420,2001.0,27.0,MAHARASHTRA,TOTAL,5.0,746216,1,299939,446277
3421,2001.0,27.0,MAHARASHTRA,TOTAL,6.0,726398,1,283582,442816
3422,2001.0,27.0,MAHARASHTRA,TOTAL,7.0,1164588,1,550538,614050
3423,2001.0,27.0,MAHARASHTRA,TOTAL,1.0,0,2,0,0
3424,2001.0,27.0,MAHARASHTRA,TOTAL,2.0,355864,2,348872,362856
3425,2001.0,27.0,MAHARASHTRA,TOTAL,3.0,172807,2,170696,174918
3426,2001.0,27.0,MAHARASHTRA,TOTAL,4.0,162814,2,161392,164236
3427,2001.0,27.0,MAHARASHTRA,TOTAL,5.0,206868,2,204243,209493
3428,2001.0,27.0,MAHARASHTRA,TOTAL,6.0,282128,2,276965,287291
3429,2001.0,27.0,MAHARASHTRA,TOTAL,7.0,781842,2,768932,794752
3430,2001.0,27.0,MAHARASHTRA,TOTAL,1.0,0,3,0,0
3431,2001.0,27.0,MAHARASHTRA,TOTAL,2.0,0,3,0,0
3432,2001.0,27.0,MAHARASHTRA,TOTAL,3.0,12377,3,14433,22698
3433,2001.0,27.0,MAHARASHTRA,TOTAL,4.0,8005,3,9839,14176
3434,2001.0,27.0,MAHARASHTRA,TOTAL,5.0,8636,3,10733,15175
3435,2001.0,27.0,MAHARASHTRA,TOTAL,6.0,10939,3,13950,18867
3436,2001.0,27.0,MAHARASHTRA,TOTAL,7.0,61189,3,79217,104350
3437,2001.0,27.0,MAHARASHTRA,TOTAL,1.0,0,4+,0,0
3438,2001.0,27.0,MAHARASHTRA,TOTAL,2.0,0,4+,0,0
3439,2001.0,27.0,MAHARASHTRA,TOTAL,3.0,0,4+,0,0
3440,2001.0,27.0,MAHARASHTRA,TOTAL,4.0,762,4+,1321,1727
3441,2001.0,27.0,MAHARASHTRA,TOTAL,5.0,624,4+,1164,1408
3442,2001.0,27.0,MAHARASHTRA,TOTAL,6.0,695,4+,1302,1569
3443,2001.0,27.0,MAHARASHTRA,TOTAL,7.0,8133,4+,16299,18248
3444,2001.0,27.0,MAHARASHTRA,RURAL,1.0,480259,Total,55384,199863
3445,2001.0,27.0,MAHARASHTRA,RURAL,2.0,1043015,Total,392402,376431
3446,2001.0,27.0,MAHARASHTRA,RURAL,3.0,1305777,Total,254364,245834
3447,2001.0,27.0,MAHARASHTRA,RURAL,4.0,2170910,Total,269870,278557
3448,2001.0,27.0,MAHARASHTRA,RURAL,5.0,2360994,Total,320616,422734
3449,2001.0,27.0,MAHARASHTRA,RURAL,6.0,1613675,Total,375752,507199
3450,2001.0,27.0,MAHARASHTRA,RURAL,7.0,2172137,Total,952862,1045541
3451,2001.0,27.0,MAHARASHTRA,RURAL,1.0,225012,0,0,0
3452,2001.0,27.0,MAHARASHTRA,RURAL,2.0,550212,0,0,0
3453,2001.0,27.0,MAHARASHTRA,RURAL,3.0,951123,0,0,0
3454,2001.0,27.0,MAHARASHTRA,RURAL,4.0,1752303,0,0,0
3455,2001.0,27.0,MAHARASHTRA,RURAL,5.0,1768599,0,0,0
3456,2001.0,27.0,MAHARASHTRA,RURAL,6.0,935721,0,0,0
3457,2001.0,27.0,MAHARASHTRA,RURAL,7.0,839182,0,0,0
3458,2001.0,27.0,MAHARASHTRA,RURAL,1.0,255247,1,55384,199863
3459,2001.0,27.0,MAHARASHTRA,RURAL,2.0,216773,1,121315,95458
3460,2001.0,27.0,MAHARASHTRA,RURAL,3.0,218309,1,118122,100187
3461,2001.0,27.0,MAHARASHTRA,RURAL,4.0,295534,1,146466,149068
3462,2001.0,27.0,MAHARASHTRA,RURAL,5.0,448601,1,177056,271545
3463,2001.0,27.0,MAHARASHTRA,RURAL,6.0,481629,1,180631,300998
3464,2001.0,27.0,MAHARASHTRA,RURAL,7.0,724232,1,336645,387587
3465,2001.0,27.0,MAHARASHTRA,RURAL,1.0,0,2,0,0
3466,2001.0,27.0,MAHARASHTRA,RURAL,2.0,276030,2,271087,280973
3467,2001.0,27.0,MAHARASHTRA,RURAL,3.0,127146,2,125627,128665
3468,2001.0,27.0,MAHARASHTRA,RURAL,4.0,116772,2,115632,117912
3469,2001.0,27.0,MAHARASHTRA,RURAL,5.0,137039,2,135185,138893
3470,2001.0,27.0,MAHARASHTRA,RURAL,6.0,188131,2,184595,191667
3471,2001.0,27.0,MAHARASHTRA,RURAL,7.0,558795,2,549033,568557
3472,2001.0,27.0,MAHARASHTRA,RURAL,1.0,0,3,0,0
3473,2001.0,27.0,MAHARASHTRA,RURAL,2.0,0,3,0,0
3474,2001.0,27.0,MAHARASHTRA,RURAL,3.0,9199,3,10615,16982
3475,2001.0,27.0,MAHARASHTRA,RURAL,4.0,5855,3,7016,10549
3476,2001.0,27.0,MAHARASHTRA,RURAL,5.0,6387,3,7697,11464
3477,2001.0,27.0,MAHARASHTRA,RURAL,6.0,7764,3,9733,13559
3478,2001.0,27.0,MAHARASHTRA,RURAL,7.0,44421,3,56404,76859
3479,2001.0,27.0,MAHARASHTRA,RURAL,1.0,0,4+,0,0
3480,2001.0,27.0,MAHARASHTRA,RURAL,2.0,0,4+,0,0
3481,2001.0,27.0,MAHARASHTRA,RURAL,3.0,0,4+,0,0
3482,2001.0,27.0,MAHARASHTRA,RURAL,4.0,446,4+,756,1028
3483,2001.0,27.0,MAHARASHTRA,RURAL,5.0,368,4+,678,832
3484,2001.0,27.0,MAHARASHTRA,RURAL,6.0,430,4+,793,975
3485,2001.0,27.0,MAHARASHTRA,RURAL,7.0,5507,4+,10780,12538
3486,2001.0,27.0,MAHARASHTRA,URBAN,1.0,329740,Total,25418,63078
3487,2001.0,27.0,MAHARASHTRA,URBAN,2.0,705492,Total,136336,131277
3488,2001.0,27.0,MAHARASHTRA,URBAN,3.0,1182562,Total,125302,109759
3489,2001.0,27.0,MAHARASHTRA,URBAN,4.0,1980282,Total,153126,152480
3490,2001.0,27.0,MAHARASHTRA,URBAN,5.0,1712076,Total,195463,249619
3491,2001.0,27.0,MAHARASHTRA,URBAN,6.0,1037688,Total,200047,243344
3492,2001.0,27.0,MAHARASHTRA,URBAN,7.0,1427202,Total,462124,485859
3493,2001.0,27.0,MAHARASHTRA,URBAN,1.0,241244,0,0,0
3494,2001.0,27.0,MAHARASHTRA,URBAN,2.0,517713,0,0,0
3495,2001.0,27.0,MAHARASHTRA,URBAN,3.0,999518,0,0,0
3496,2001.0,27.0,MAHARASHTRA,URBAN,4.0,1725966,0,0,0
3497,2001.0,27.0,MAHARASHTRA,URBAN,5.0,1342127,0,0,0
3498,2001.0,27.0,MAHARASHTRA,URBAN,6.0,695482,0,0,0
3499,2001.0,27.0,MAHARASHTRA,URBAN,7.0,744405,0,0,0
3500,2001.0,27.0,MAHARASHTRA,URBAN,1.0,88496,1,25418,63078
3501,2001.0,27.0,MAHARASHTRA,URBAN,2.0,107945,1,58551,49394
3502,2001.0,27.0,MAHARASHTRA,URBAN,3.0,134205,1,76415,57790
3503,2001.0,27.0,MAHARASHTRA,URBAN,4.0,205808,1,103978,101830
3504,2001.0,27.0,MAHARASHTRA,URBAN,5.0,297615,1,122883,174732
3505,2001.0,27.0,MAHARASHTRA,URBAN,6.0,244769,1,102951,141818
3506,2001.0,27.0,MAHARASHTRA,URBAN,7.0,440356,1,213893,226463
3507,2001.0,27.0,MAHARASHTRA,URBAN,1.0,0,2,0,0
3508,2001.0,27.0,MAHARASHTRA,URBAN,2.0,79834,2,77785,81883
3509,2001.0,27.0,MAHARASHTRA,URBAN,3.0,45661,2,45069,46253
3510,2001.0,27.0,MAHARASHTRA,URBAN,4.0,46042,2,45760,46324
3511,2001.0,27.0,MAHARASHTRA,URBAN,5.0,69829,2,69058,70600
3512,2001.0,27.0,MAHARASHTRA,URBAN,6.0,93997,2,92370,95624
3513,2001.0,27.0,MAHARASHTRA,URBAN,7.0,223047,2,219899,226195
3514,2001.0,27.0,MAHARASHTRA,URBAN,1.0,0,3,0,0
3515,2001.0,27.0,MAHARASHTRA,URBAN,2.0,0,3,0,0
3516,2001.0,27.0,MAHARASHTRA,URBAN,3.0,3178,3,3818,5716
3517,2001.0,27.0,MAHARASHTRA,URBAN,4.0,2150,3,2823,3627
3518,2001.0,27.0,MAHARASHTRA,URBAN,5.0,2249,3,3036,3711
3519,2001.0,27.0,MAHARASHTRA,URBAN,6.0,3175,3,4217,5308
3520,2001.0,27.0,MAHARASHTRA,URBAN,7.0,16768,3,22813,27491
3521,2001.0,27.0,MAHARASHTRA,URBAN,1.0,0,4+,0,0
3522,2001.0,27.0,MAHARASHTRA,URBAN,2.0,0,4+,0,0
3523,2001.0,27.0,MAHARASHTRA,URBAN,3.0,0,4+,0,0
3524,2001.0,27.0,MAHARASHTRA,URBAN,4.0,316,4+,565,699
3525,2001.0,27.0,MAHARASHTRA,URBAN,5.0,256,4+,486,576
3526,2001.0,27.0,MAHARASHTRA,URBAN,6.0,265,4+,509,594
3527,2001.0,27.0,MAHARASHTRA,URBAN,7.0,2626,4+,5519,5710
3528,2001.0,28.0,ANDHRA PRADESH,TOTAL,1.0,732316,Total,83331,298323
3529,2001.0,28.0,ANDHRA PRADESH,TOTAL,2.0,1983151,Total,613252,448133
3530,2001.0,28.0,ANDHRA PRADESH,TOTAL,3.0,2552140,Total,309582,275554
3531,2001.0,28.0,ANDHRA PRADESH,TOTAL,4.0,4296455,Total,311611,336734
3532,2001.0,28.0,ANDHRA PRADESH,TOTAL,5.0,3450586,Total,363863,520823
3533,2001.0,28.0,ANDHRA PRADESH,TOTAL,6.0,1889150,Total,390130,482853
3534,2001.0,28.0,ANDHRA PRADESH,TOTAL,7.0,2057633,Total,676598,658889
3535,2001.0,28.0,ANDHRA PRADESH,TOTAL,1.0,350662,0,0,0
3536,2001.0,28.0,ANDHRA PRADESH,TOTAL,2.0,1242753,0,0,0
3537,2001.0,28.0,ANDHRA PRADESH,TOTAL,3.0,2089220,0,0,0
3538,2001.0,28.0,ANDHRA PRADESH,TOTAL,4.0,3749141,0,0,0
3539,2001.0,28.0,ANDHRA PRADESH,TOTAL,5.0,2681342,0,0,0
3540,2001.0,28.0,ANDHRA PRADESH,TOTAL,6.0,1177251,0,0,0
3541,2001.0,28.0,ANDHRA PRADESH,TOTAL,7.0,1052010,0,0,0
3542,2001.0,28.0,ANDHRA PRADESH,TOTAL,1.0,381654,1,83331,298323
3543,2001.0,28.0,ANDHRA PRADESH,TOTAL,2.0,419411,1,299368,120043
3544,2001.0,28.0,ANDHRA PRADESH,TOTAL,3.0,349411,1,195888,153523
3545,2001.0,28.0,ANDHRA PRADESH,TOTAL,4.0,451076,1,215760,235316
3546,2001.0,28.0,ANDHRA PRADESH,TOTAL,5.0,658054,1,254268,403786
3547,2001.0,28.0,ANDHRA PRADESH,TOTAL,6.0,555675,1,237674,318001
3548,2001.0,28.0,ANDHRA PRADESH,TOTAL,7.0,698976,1,369800,329176
3549,2001.0,28.0,ANDHRA PRADESH,TOTAL,1.0,0,2,0,0
3550,2001.0,28.0,ANDHRA PRADESH,TOTAL,2.0,320987,2,313884,328090
3551,2001.0,28.0,ANDHRA PRADESH,TOTAL,3.0,104802,2,103792,105812
3552,2001.0,28.0,ANDHRA PRADESH,TOTAL,4.0,91847,2,90150,93544
