Census_Year,State_Code,State_Name,Region,Seniors_In_HH,Total_HH,Male_All,Female_All,Households_One,Male_One,Female_One,Households_Two,Male_Two,Female_Two,Households_Three,Male_Three,Female_Three,Households_Four,Male_Four,Female_Four,Households_Five,Male_Five,Female_Five,Households_Six,Male_Six,Female_Six,Households_Seven_Plus,Male_Seven_Plus,Female_Seven_Plus
2001,28,State - ANDHRA PRADESH  (28),URBAN,None,"3,340,239",0,0,"70,138",0,0,"296,231",0,0,"541,139",0,0,"1,067,864",0,0,"714,023",0,0,"316,902",0,0,"333,942",0,0
2001,28,State - ANDHRA PRADESH  (28),URBAN,1,"813,636","379,976","433,660","42,905","10,365","32,540","69,279","46,659","22,620","75,449","41,578","33,871","110,943","52,341","58,602","174,049","63,978","110,071","138,796","58,527","80,269","202,215","106,528","95,687"
2001,28,State - ANDHRA PRADESH  (28),URBAN,2,"212,699","205,960","219,438",0,0,0,"39,499","38,296","40,702","18,834","18,456","19,212","19,324","18,840","19,808","24,983","24,121","25,845","37,124","35,557","38,691","72,935","70,690","75,180"
2001,28,State - ANDHRA PRADESH  (28),URBAN,3,"9,824","12,551","16,921",0,0,0,0,0,0,"1,400","1,585","2,615",939,"1,168","1,649",992,"1,264","1,712","1,173","1,507","2,012","5,320","7,027","8,933"
2001,28,State - ANDHRA PRADESH  (28),URBAN,4+,"1,049","2,292","2,388",0,0,0,0,0,0,0,0,0,111,183,261,80,147,190,65,121,152,793,"1,841","1,785"
2001,29,State - KARNATAKA  (29),TOTAL,Total,"10,380,116","1,918,236","2,132,841","399,451","31,735","119,407","847,299","174,898","166,822","1,347,837","165,480","153,088","2,313,072","214,241","214,382","2,016,158","263,213","339,108","1,323,808","282,034","342,875","2,132,491","786,635","797,159"
2001,29,State - KARNATAKA  (29),TOTAL,None,"7,151,077",0,0,"248,309",0,0,"591,476",0,0,"1,086,433",0,0,"1,948,310",0,0,"1,499,493",0,0,"817,529",0,0,"959,527",0,0
2001,29,State - KARNATAKA  (29),TOTAL,1,"2,454,010","1,144,400","1,309,610","151,142","31,735","119,407","169,926","91,981","77,945","206,873","111,733","95,140","303,624","153,316","150,308","434,047","181,296","252,751","391,955","169,571","222,384","796,443","404,768","391,675"
2001,29,State - KARNATAKA  (29),TOTAL,2,"733,389","715,730","751,048",0,0,0,"85,897","82,917","88,877","51,898","50,688","53,108","58,606","57,632","59,580","79,755","78,115","81,395","110,273","107,031","113,515","346,960","339,347","354,573"
2001,29,State - KARNATAKA  (29),TOTAL,3,"37,408","49,509","62,715",0,0,0,0,0,0,"2,633","3,059","4,840","2,341","2,962","4,061","2,699","3,522","4,575","3,823","5,034","6,435","25,912","34,932","42,804"
2001,29,State - KARNATAKA  (29),TOTAL,4+,"4,232","8,597","9,468",0,0,0,0,0,0,0,0,0,191,331,433,164,280,387,228,398,541,"3,649","7,588","8,107"
2001,29,State - KARNATAKA  (29),RURAL,Total,"6,715,950","1,358,055","1,526,523","270,913","23,609","93,554","527,675","123,765","119,397","793,446","111,026","105,433","1,401,822","142,795","144,022","1,320,843","177,574","230,055","901,538","198,657","244,962","1,499,713","580,629","589,100"
2001,29,State - KARNATAKA  (29),RURAL,None,"4,428,058",0,0,"153,750",0,0,"346,304",0,0,"616,422",0,0,"1,159,188",0,0,"970,655",0,0,"540,818",0,0,"640,921",0,0
2001,29,State - KARNATAKA  (29),RURAL,1,"1,724,989","795,142","929,847","117,163","23,609","93,554","119,580","63,963","55,617","139,210","73,706","65,504","200,125","100,522","99,603","294,665","122,465","172,200","280,640","119,801","160,839","573,606","291,076","282,530"
2001,29,State - KARNATAKA  (29),RURAL,2,"532,841","520,884","544,798",0,0,0,"61,791","59,802","63,780","36,193","35,413","36,973","40,941","40,256","41,626","53,688","52,713","54,663","77,394","75,260","79,528","262,834","257,440","268,228"
2001,29,State - KARNATAKA  (29),RURAL,3,"27,042","35,879","45,247",0,0,0,0,0,0,"1,621","1,907","2,956","1,462","1,827","2,559","1,755","2,258","3,007","2,561","3,375","4,308","19,643","26,512","32,417"
2001,29,State - KARNATAKA  (29),RURAL,4+,"3,020","6,150","6,631",0,0,0,0,0,0,0,0,0,106,190,234,80,138,185,125,221,287,"2,709","5,601","5,925"
2001,29,State - KARNATAKA  (29),URBAN,Total,"3,664,166","560,181","606,318","128,538","8,126","25,853","319,624","51,133","47,425","554,391","54,454","47,655","911,250","71,446","70,360","695,315","85,639","109,053","422,270","83,377","97,913","632,778","206,006","208,059"
2001,29,State - KARNATAKA  (29),URBAN,None,"2,723,019",0,0,"94,559",0,0,"245,172",0,0,"470,011",0,0,"789,122",0,0,"528,838",0,0,"276,711",0,0,"318,606",0,0
2001,29,State - KARNATAKA  (29),URBAN,1,"729,021","349,258","379,763","33,979","8,126","25,853","50,346","28,018","22,328","67,663","38,027","29,636","103,499","52,794","50,705","139,382","58,831","80,551","111,315","49,770","61,545","222,837","113,692","109,145"
2001,29,State - KARNATAKA  (29),URBAN,2,"200,548","194,846","206,250",0,0,0,"24,106","23,115","25,097","15,705","15,275","16,135","17,665","17,376","17,954","26,067","25,402","26,732","32,879","31,771","33,987","84,126","81,907","86,345"
2001,29,State - KARNATAKA  (29),URBAN,3,"10,366","13,630","17,468",0,0,0,0,0,0,"1,012","1,152","1,884",879,"1,135","1,502",944,"1,264","1,568","1,262","1,659","2,127","6,269","8,420","10,387"
2001,29,State - KARNATAKA  (29),URBAN,4+,"1,212","2,447","2,837",0,0,0,0,0,0,0,0,0,85,141,199,84,142,202,103,177,254,940,"1,987","2,182"
2001,30,State - GOA  (30),TOTAL,Total,"293,758","49,217","61,653","17,126","1,426","4,710","29,664","4,965","6,489","47,827","5,893","6,352","68,746","7,445","8,054","55,312","8,108","10,398","32,918","7,109","8,952","42,165","14,271","16,698"
2001,30,State - GOA  (30),TOTAL,None,"204,212",0,0,"10,990",0,0,"20,950",0,0,"37,929",0,0,"55,713",0,0,"39,721",0,0,"20,077",0,0,"18,832",0,0
2001,30,State - GOA  (30),TOTAL,1,"69,620","29,300","40,320","6,136","1,426","4,710","5,974","2,367","3,607","7,702","3,761","3,941","10,726","5,107","5,619","12,812","5,336","7,476","9,796","4,085","5,711","16,474","7,218","9,256"
2001,30,State - GOA  (30),TOTAL,2,"18,719","18,183","19,255",0,0,0,"2,740","2,598","2,882","2,045","1,953","2,137","2,168","2,139","2,197","2,658","2,604","2,712","2,883","2,810","2,956","6,225","6,079","6,371"
2001,30,State - GOA  (30),TOTAL,3,"1,059","1,441","1,736",0,0,0,0,0,0,151,179,274,119,168,189,108,147,177,151,192,261,530,755,835
2001,30,State - GOA  (30),TOTAL,4+,148,293,342,0,0,0,0,0,0,0,0,0,20,31,49,13,21,33,11,22,24,104,219,236
2001,30,State - GOA  (30),RURAL,Total,"144,915","26,500","34,488","8,742",781,"2,939","14,122","2,491","3,467","21,581","2,935","3,393","31,086","3,833","4,431","28,265","4,267","5,507","17,959","3,985","5,087","23,160","8,208","9,664"
2001,30,State - GOA  (30),RURAL,None,"95,251",0,0,"5,022",0,0,"9,514",0,0,"16,400",0,0,"24,107",0,0,"19,977",0,0,"10,600",0,0,"9,631",0,0
2001,30,State - GOA  (30),RURAL,1,"39,030","15,897","23,133","3,720",781,"2,939","3,258","1,217","2,041","4,106","1,900","2,206","5,774","2,611","3,163","6,862","2,841","4,021","5,743","2,382","3,361","9,567","4,165","5,402"
2001,30,State - GOA  (30),RURAL,2,"10,032","9,757","10,307",0,0,0,"1,350","1,274","1,426","1,003",955,"1,051","1,132","1,117","1,147","1,370","1,343","1,397","1,526","1,488","1,564","3,651","3,580","3,722"
2001,30,State - GOA  (30),RURAL,3,539,718,899,0,0,0,0,0,0,72,80,136,66,95,103,53,76,83,85,104,151,263,363,426
2001,30,State - GOA  (30),RURAL,4+,63,128,149,0,0,0,0,0,0,0,0,0,7,10,18,3,7,6,5,11,11,48,100,114
2001,30,State - GOA  (30),URBAN,Total,"148,843","22,717","27,165","8,384",645,"1,771","15,542","2,474","3,022","26,246","2,958","2,959","37,660","3,612","3,623","27,047","3,841","4,891","14,959","3,124","3,865","19,005","6,063","7,034"
2001,30,State - GOA  (30),URBAN,None,"108,961",0,0,"5,968",0,0,"11,436",0,0,"21,529",0,0,"31,606",0,0,"19,744",0,0,"9,477",0,0,"9,201",0,0
2001,30,State - GOA  (30),URBAN,1,"30,590","13,403","17,187","2,416",645,"1,771","2,716","1,150","1,566","3,596","1,861","1,735","4,952","2,496","2,456","5,950","2,495","3,455","4,053","1,703","2,350","6,907","3,053","3,854"
2001,30,State - GOA  (30),URBAN,2,"8,687","8,426","8,948",0,0,0,"1,390","1,324","1,456","1,042",998,"1,086","1,036","1,022","1,050","1,288","1,261","1,315","1,357","1,322","1,392","2,574","2,499","2,649"
2001,30,State - GOA  (30),URBAN,3,520,723,837,0,0,0,0,0,0,79,99,138,53,73,86,55,71,94,66,88,110,267,392,409
2001,30,State - GOA  (30),URBAN,4+,85,165,193,0,0,0,0,0,0,0,0,0,13,21,31,10,14,27,6,11,13,56,119,122
2001,31,State - LAKSHADWEEP  (31),TOTAL,Total,"9,957","1,879","1,842",791,29,43,701,92,109,"1,018",113,119,"1,352",146,154,"1,205",146,153,"1,126",200,199,"3,764","1,153","1,065"
2001,31,State - LAKSHADWEEP  (31),TOTAL,None,"6,957",0,0,719,0,0,538,0,0,814,0,0,"1,095",0,0,941,0,0,785,0,0,"2,065",0,0
2001,31,State - LAKSHADWEEP  (31),TOTAL,1,"2,368","1,194","1,174",72,29,43,125,60,65,176,85,91,215,105,110,229,112,117,288,145,143,"1,263",658,605
2001,31,State - LAKSHADWEEP  (31),TOTAL,2,558,553,563,0,0,0,38,32,44,28,28,28,41,38,44,35,34,36,49,47,51,367,374,360
2001,31,State - LAKSHADWEEP  (31),TOTAL,3,59,97,80,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,5,4,55,89,76
2001,31,State - LAKSHADWEEP  (31),TOTAL,4+,15,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,14,32,24
2001,31,State - LAKSHADWEEP  (31),RURAL,Total,"5,651",937,961,431,16,29,404,55,76,548,68,83,709,79,86,722,83,85,701,114,110,"2,136",522,492
2001,31,State - LAKSHADWEEP  (31),RURAL,None,"4,060",0,0,386,0,0,300,0,0,418,0,0,572,0,0,574,0,0,507,0,0,"1,303",0,0
2001,31,State - LAKSHADWEEP  (31),RURAL,1,"1,308",639,669,45,16,29,77,33,44,109,47,62,109,54,55,128,63,65,169,87,82,671,339,332
2001,31,State - LAKSHADWEEP  (31),RURAL,2,262,260,264,0,0,0,27,22,32,21,21,21,28,25,31,20,20,20,21,19,23,145,153,137
2001,31,State - LAKSHADWEEP  (31),RURAL,3,18,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,15,24,21
2001,31,State - LAKSHADWEEP  (31),RURAL,4+,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,6,2
2001,31,State - LAKSHADWEEP  (31),URBAN,Total,"4,306",942,881,360,13,14,297,37,33,470,45,36,643,67,68,483,63,68,425,86,89,"1,628",631,573
2001,31,State - LAKSHADWEEP  (31),URBAN,None,"2,897",0,0,333,0,0,238,0,0,396,0,0,523,0,0,367,0,0,278,0,0,762,0,0
2001,31,State - LAKSHADWEEP  (31),URBAN,1,"1,060",555,505,27,13,14,48,27,21,67,38,29,106,51,55,101,49,52,119,58,61,592,319,273
2001,31,State - LAKSHADWEEP  (31),URBAN,2,296,293,299,0,0,0,11,10,12,7,7,7,13,13,13,15,14,16,28,28,28,222,221,223
2001,31,State - LAKSHADWEEP  (31),URBAN,3,41,68,55,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,40,65,55
2001,31,State - LAKSHADWEEP  (31),URBAN,4+,12,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,22
2001,32,State - KERALA  (32),TOTAL,Total,"6,713,465","1,478,576","1,838,496","217,687","23,850","83,042","529,431","151,389","159,104","978,613","161,999","157,184","1,941,491","196,227","239,185","1,343,045","253,267","413,603","720,064","262,171","325,402","983,134","429,673","460,976"
2001,32,State - KERALA  (32),TOTAL,None,"4,126,800",0,0,"110,795",0,0,"302,789",0,0,"726,062",0,0,"1,577,603",0,0,"786,251",0,0,"288,459",0,0,"334,841",0,0
2001,32,State - KERALA  (32),TOTAL,1,"1,891,592","797,109","1,094,483","106,892","23,850","83,042","142,791","71,872","70,919","189,710","100,329","89,381","296,032","128,906","167,126","450,582","149,035","301,547","280,986","115,411","165,575","424,599","207,706","216,893"
2001,32,State - KERALA  (32),TOTAL,2,"662,911","639,723","686,099",0,0,0,"83,851","79,517","88,185","59,050","57,292","60,808","64,499","62,976","66,022","102,658","99,504","105,812","145,538","140,057","151,019","207,315","200,377","214,253"
2001,32,State - KERALA  (32),TOTAL,3,"29,816","37,599","51,849",0,0,0,0,0,0,"3,791","4,378","6,995","3,046","3,846","5,292","3,288","4,262","5,602","4,842","6,290","8,236","14,849","18,823","25,724"
2001,32,State - KERALA  (32),TOTAL,4+,"2,346","4,145","6,065",0,0,0,0,0,0,0,0,0,311,499,745,266,466,642,239,413,572,"1,530","2,767","4,106"
2001,32,State - KERALA  (32),RURAL,Total,"5,002,215","1,107,029","1,361,065","167,230","18,556","64,655","397,696","113,121","120,153","723,033","119,954","117,559","1,436,699","145,367","177,189","1,013,291","191,033","307,476","548,325","201,290","245,557","715,941","317,708","328,476"
2001,32,State - KERALA  (32),RURAL,None,"3,083,833",0,0,"84,019",0,0,"228,212",0,0,"535,680",0,0,"1,167,990",0,0,"598,583",0,0,"221,882",0,0,"247,467",0,0
2001,32,State - KERALA  (32),RURAL,1,"1,392,568","589,428","803,140","83,211","18,556","64,655","105,694","52,282","53,412","139,750","73,075","66,675","217,375","94,261","123,114","333,610","111,169","222,441","209,793","87,142","122,651","303,135","152,943","150,192"
2001,32,State - KERALA  (32),RURAL,2,"503,643","488,654","518,632",0,0,0,"63,790","60,839","66,741","45,046","43,873","46,219","48,999","48,054","49,944","78,583","76,463","80,703","113,057","109,396","116,718","154,168","150,029","158,307"
2001,32,State - KERALA  (32),RURAL,3,"20,775","26,520","35,805",0,0,0,0,0,0,"2,557","3,006","4,665","2,157","2,761","3,710","2,350","3,117","3,933","3,446","4,498","5,840","10,265","13,138","17,657"
2001,32,State - KERALA  (32),RURAL,4+,"1,396","2,427","3,488",0,0,0,0,0,0,0,0,0,178,291,421,165,284,399,147,254,348,906,"1,598","2,320"
2001,32,State - KERALA  (32),URBAN,Total,"1,711,250","371,547","477,431","50,457","5,294","18,387","131,735","38,268","38,951","255,580","42,045","39,625","504,792","50,860","61,996","329,754","62,234","106,127","171,739","60,881","79,845","267,193","111,965","132,500"
2001,32,State - KERALA  (32),URBAN,None,"1,042,967",0,0,"26,776",0,0,"74,577",0,0,"190,382",0,0,"409,613",0,0,"187,668",0,0,"66,577",0,0,"87,374",0,0
2001,32,State - KERALA  (32),URBAN,1,"499,024","207,681","291,343","23,681","5,294","18,387","37,097","19,590","17,507","49,960","27,254","22,706","78,657","34,645","44,012","116,972","37,866","79,106","71,193","28,269","42,924","121,464","54,763","66,701"
2001,32,State - KERALA  (32),URBAN,2,"159,268","151,069","167,467",0,0,0,"20,061","18,678","21,444","14,004","13,419","14,589","15,500","14,922","16,078","24,075","23,041","25,109","32,481","30,661","34,301","53,147","50,348","55,946"
2001,32,State - KERALA  (32),URBAN,3,"9,041","11,079","16,044",0,0,0,0,0,0,"1,234","1,372","2,330",889,"1,085","1,582",938,"1,145","1,669","1,396","1,792","2,396","4,584","5,685","8,067"
2001,32,State - KERALA  (32),URBAN,4+,950,"1,718","2,577",0,0,0,0,0,0,0,0,0,133,208,324,101,182,243,92,159,224,624,"1,169","1,786"
2001,33,State - TAMIL NADU  (33),TOTAL,Total,"14,624,073","2,722,948","2,758,925","753,569","91,235","317,895","1,765,392","554,916","425,184","2,473,413","368,819","280,299","3,897,630","378,529","345,925","2,861,032","413,601","501,504","1,479,117","380,971","413,316","1,393,920","534,877","474,802"
2001,33,State - TAMIL NADU  (33),TOTAL,None,"10,203,554",0,0,"344,439",0,0,"1,064,156",0,0,"1,950,467",0,0,"3,281,460",0,0,"2,076,098",0,0,"846,244",0,0,"640,690",0,0
2001,33,State - TAMIL NADU  (33),TOTAL,1,"3,405,066","1,710,864","1,694,202","409,130","91,235","317,895","422,372","282,819","139,553","404,258","249,693","154,565","513,290","274,886","238,404","659,803","288,954","370,849","477,672","227,592","250,080","518,541","295,685","222,856"
2001,33,State - TAMIL NADU  (33),TOTAL,2,"973,621","954,613","992,629",0,0,0,"278,864","272,097","285,631","111,204","110,227","112,181","97,919","96,975","98,863","120,451","118,122","122,780","149,315","145,296","153,334","215,868","211,896","219,840"
2001,33,State - TAMIL NADU  (33),TOTAL,3,"38,869","51,258","65,349",0,0,0,0,0,0,"7,484","8,899","13,553","4,518","5,942","7,612","4,361","5,934","7,149","5,597","7,553","9,238","16,909","22,930","27,797"
2001,33,State - TAMIL NADU  (33),TOTAL,4+,"2,963","6,213","6,745",0,0,0,0,0,0,0,0,0,443,726,"1,046",319,591,726,289,530,664,"1,912","4,366","4,309"
2001,33,State - TAMIL NADU  (33),RURAL,Total,"8,267,402","1,610,755","1,602,208","517,447","65,828","228,221","1,059,458","367,901","272,546","1,335,736","217,367","158,466","2,035,560","212,495","184,908","1,630,994","227,470","261,172","881,851","215,432","231,204","806,356","304,262","265,691"
2001,33,State - TAMIL NADU  (33),RURAL,None,"5,668,064",0,0,"223,398",0,0,"604,595",0,0,"1,033,049",0,0,"1,697,907",0,0,"1,210,532",0,0,"520,672",0,0,"377,911",0,0
2001,33,State - TAMIL NADU  (33),RURAL,1,"2,007,715","1,020,909","986,806","294,049","65,828","228,221","269,279","186,283","82,996","233,664","147,814","85,850","280,530","154,868","125,662","354,643","161,688","192,955","278,617","133,538","145,079","296,933","170,890","126,043"
2001,33,State - TAMIL NADU  (33),RURAL,2,"570,951","561,875","580,027",0,0,0,"185,584","181,618","189,550","64,900","64,640","65,160","54,683","54,317","55,049","63,588","62,645","64,531","79,802","78,078","81,526","122,394","120,577","124,211"
2001,33,State - TAMIL NADU  (33),RURAL,3,"19,521","25,737","32,826",0,0,0,0,0,0,"4,123","4,913","7,456","2,253","2,980","3,779","2,111","2,897","3,436","2,634","3,591","4,311","8,400","11,356","13,844"
2001,33,State - TAMIL NADU  (33),RURAL,4+,"1,151","2,234","2,549",0,0,0,0,0,0,0,0,0,187,330,418,120,240,250,126,225,288,718,"1,439","1,593"
2001,33,State - TAMIL NADU  (33),URBAN,Total,"6,356,671","1,112,193","1,156,717","236,122","25,407","89,674","705,934","187,015","152,638","1,137,677","151,452","121,833","1,862,070","166,034","161,017","1,230,038","186,131","240,332","597,266","165,539","182,112","587,564","230,615","209,111"
2001,33,State - TAMIL NADU  (33),URBAN,None,"4,535,490",0,0,"121,041",0,0,"459,561",0,0,"917,418",0,0,"1,583,553",0,0,"865,566",0,0,"325,572",0,0,"262,779",0,0
2001,33,State - TAMIL NADU  (33),URBAN,1,"1,397,351","689,955","707,396","115,081","25,407","89,674","153,093","96,536","56,557","170,594","101,879","68,715","232,760","120,018","112,742","305,160","127,266","177,894","199,055","94,054","105,001","221,608","124,795","96,813"
2001,33,State - TAMIL NADU  (33),URBAN,2,"402,670","392,738","412,602",0,0,0,"93,280","90,479","96,081","46,304","45,587","47,021","43,236","42,658","43,814","56,863","55,477","58,249","69,513","67,218","71,808","93,474","91,319","95,629"
2001,33,State - TAMIL NADU  (33),URBAN,3,"19,348","25,521","32,523",0,0,0,0,0,0,"3,361","3,986","6,097","2,265","2,962","3,833","2,250","3,037","3,713","2,963","3,962","4,927","8,509","11,574","13,953"
2001,33,State - TAMIL NADU  (33),URBAN,4+,"1,812","3,979","4,196",0,0,0,0,0,0,0,0,0,256,396,628,199,351,476,163,305,376,"1,194","2,927","2,716"
2001,34,State - PONDICHERRY  (34),TOTAL,Total,"215,100","36,240","44,119","8,422",880,"3,040","19,682","4,730","4,713","34,134","4,323","4,172","59,601","4,963","5,379","44,916","5,953","8,776","23,135","5,768","7,652","25,210","9,623","10,387"
2001,34,State - PONDICHERRY  (34),TOTAL,None,"150,132",0,0,"4,502",0,0,"12,685",0,0,"27,355",0,0,"50,849",0,0,"32,088",0,0,"12,313",0,0,"10,340",0,0
2001,34,State - PONDICHERRY  (34),TOTAL,1,"50,466","22,193","28,273","3,920",880,"3,040","4,551","2,400","2,151","5,163","2,755","2,408","7,260","3,492","3,768","11,012","4,195","6,817","8,325","3,417","4,908","10,235","5,054","5,181"
2001,34,State - PONDICHERRY  (34),TOTAL,2,"13,706","13,034","14,378",0,0,0,"2,446","2,330","2,562","1,516","1,451","1,581","1,410","1,363","1,457","1,740","1,662","1,818","2,406","2,245","2,567","4,188","3,983","4,393"
2001,34,State - PONDICHERRY  (34),TOTAL,3,719,879,"1,278",0,0,0,0,0,0,100,117,183,66,83,115,68,84,120,83,96,153,402,499,707
2001,34,State - PONDICHERRY  (34),TOTAL,4+,77,134,190,0,0,0,0,0,0,0,0,0,16,25,39,8,12,21,8,10,24,45,87,106
2001,34,State - PONDICHERRY  (34),RURAL,Total,"72,872","12,666","14,184","3,128",321,"1,372","6,899","1,853","1,734","10,849","1,649","1,345","19,261","1,799","1,645","16,394","2,026","2,667","8,258","1,909","2,413","8,083","3,109","3,008"
2001,34,State - PONDICHERRY  (34),RURAL,None,"50,953",0,0,"1,435",0,0,"4,290",0,0,"8,457",0,0,"16,324",0,0,"12,273",0,0,"4,673",0,0,"3,501",0,0
2001,34,State - PONDICHERRY  (34),RURAL,1,"17,190","7,980","9,210","1,693",321,"1,372","1,631",893,738,"1,817","1,076",741,"2,449","1,310","1,139","3,566","1,476","2,090","2,871","1,223","1,648","3,163","1,681","1,482"
2001,34,State - PONDICHERRY  (34),RURAL,2,"4,540","4,453","4,627",0,0,0,978,960,996,548,539,557,469,464,474,539,532,546,692,665,719,"1,314","1,293","1,335"
2001,34,State - PONDICHERRY  (34),RURAL,3,178,210,324,0,0,0,0,0,0,27,34,47,19,25,32,15,17,28,21,19,44,96,115,173
2001,34,State - PONDICHERRY  (34),RURAL,4+,11,23,23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,2,9,20,18
2001,34,State - PONDICHERRY  (34),URBAN,Total,"142,228","23,574","29,935","5,294",559,"1,668","12,783","2,877","2,979","23,285","2,674","2,827","40,340","3,164","3,734","28,522","3,927","6,109","14,877","3,859","5,239","17,127","6,514","7,379"
2001,34,State - PONDICHERRY  (34),URBAN,None,"99,179",0,0,"3,067",0,0,"8,395",0,0,"18,898",0,0,"34,525",0,0,"19,815",0,0,"7,640",0,0,"6,839",0,0
2001,34,State - PONDICHERRY  (34),URBAN,1,"33,276","14,213","19,063","2,227",559,"1,668","2,920","1,507","1,413","3,346","1,679","1,667","4,811","2,182","2,629","7,446","2,719","4,727","5,454","2,194","3,260","7,072","3,373","3,699"
2001,34,State - PONDICHERRY  (34),URBAN,2,"9,166","8,581","9,751",0,0,0,"1,468","1,370","1,566",968,912,"1,024",941,899,983,"1,201","1,130","1,272","1,714","1,580","1,848","2,874","2,690","3,058"
2001,34,State - PONDICHERRY  (34),URBAN,3,541,669,954,0,0,0,0,0,0,73,83,136,47,58,83,53,67,92,62,77,109,306,384,534
2001,34,State - PONDICHERRY  (34),URBAN,4+,66,111,167,0,0,0,0,0,0,0,0,0,16,25,39,7,11,18,7,8,22,36,67,88
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),TOTAL,Total,"77,795","9,794","7,521","5,958",446,273,"7,015",860,601,"11,783","1,037",669,"19,263","1,269",828,"14,843","1,462","1,156","8,342","1,351","1,248","10,591","3,369","2,746"
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),TOTAL,None,"63,838",0,0,"5,239",0,0,"5,877",0,0,"10,402",0,0,"17,493",0,0,"12,603",0,0,"6,171",0,0,"6,053",0,0
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),TOTAL,1,"10,777","6,515","4,262",719,446,273,815,532,283,"1,064",717,347,"1,457",936,521,"1,876","1,088",788,"1,752",930,822,"3,094","1,866","1,228"
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),TOTAL,2,"3,029","3,052","3,006",0,0,0,323,328,318,309,306,312,301,313,289,351,356,346,412,411,413,"1,333","1,338","1,328"
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),TOTAL,3,126,178,200,0,0,0,0,0,0,8,14,10,10,16,14,12,16,20,5,6,9,91,126,147
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),TOTAL,4+,25,49,53,0,0,0,0,0,0,0,0,0,2,4,4,1,2,2,2,4,4,20,39,43
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),RURAL,Total,"51,618","7,472","5,664","4,249",371,206,"4,568",630,454,"7,221",754,483,"11,978",929,614,"9,786","1,085",813,"5,939","1,030",907,"7,877","2,673","2,187"
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),RURAL,None,"41,179",0,0,"3,672",0,0,"3,731",0,0,"6,234",0,0,"10,696",0,0,"8,186",0,0,"4,327",0,0,"4,333",0,0
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),RURAL,1,"7,903","4,852","3,051",577,371,206,590,381,209,745,506,239,"1,031",664,367,"1,315",791,524,"1,295",709,586,"2,350","1,430",920
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),RURAL,2,"2,399","2,412","2,386",0,0,0,247,249,245,234,234,234,242,250,234,273,277,269,311,312,310,"1,092","1,090","1,094"
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),RURAL,3,115,164,181,0,0,0,0,0,0,8,14,10,8,12,12,11,15,18,4,5,7,84,118,134
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),RURAL,4+,22,44,46,0,0,0,0,0,0,0,0,0,1,3,1,1,2,2,2,4,4,18,35,39
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),URBAN,Total,"26,177","2,322","1,857","1,709",75,67,"2,447",230,147,"4,562",283,186,"7,285",340,214,"5,057",377,343,"2,403",321,341,"2,714",696,559
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),URBAN,None,"22,659",0,0,"1,567",0,0,"2,146",0,0,"4,168",0,0,"6,797",0,0,"4,417",0,0,"1,844",0,0,"1,720",0,0
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),URBAN,1,"2,874","1,663","1,211",142,75,67,225,151,74,319,211,108,426,272,154,561,297,264,457,221,236,744,436,308
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),URBAN,2,630,640,620,0,0,0,76,79,73,75,72,78,59,63,55,78,79,77,101,99,103,241,248,234
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),URBAN,3,11,14,19,0,0,0,0,0,0,0,0,0,2,4,2,1,1,2,1,1,2,7,8,13
2001,35,State - ANDAMAN & NICOBAR ISLANDS  (35),URBAN,4+,3,5,7,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,2,4,4
